/m/07s3m	37076	tours	n00310666	noun.act:a journey or route all the way around a particular place or area
/m/03htg	37042	harbor	n08639058	noun.location:a sheltered port where ships can take on or discharge cargo
/m/012qdp	36987	military officer	n10317007	noun.person:any person in the armed services who holds a position of authority or command
/m/0df8xq	36978	nonbuilding structure	n04931965	noun.attribute:the manner of construction of something and the arrangement of its parts
/m/02ksmb	36828	brown hair	not exist	
/m/02cwf_	36597	shrine	n04210390	noun.artifact:a place of worship hallowed by association with some sacred thing or person
/m/02dkrm	36566	resort	v02590072	verb.social:have recourse to
/m/033kf	36454	frost	v01208400	verb.contact:cover with frost
/m/01fnns	36289	vegetation	n08436759	noun.group:all the plant life in a particular region or period
/m/0h8jxfl	36192	vision care	not exist	
/m/019w6h	36153	physical exercise	n00624738	noun.act:the activity of exerting your muscles in various ways to keep fit
/m/02jf28	36121	fair	a00956131	adj.all:free from favoritism or self-interest or bias or deception; conforming with established standards or rules
/m/0gkxy13	36066	handwriting	n06403393	noun.communication:something written by hand
/m/012h24	35990	comics	n07003352	noun.communication:a sequence of drawings telling a story in a newspaper or comic book
/m/02tcwp	35986	trunk	n13165815	noun.plant:the main stem of a tree; usually covered with bark; the bole is usually the part that is commercially useful for lumber
/m/01pvk	35932	canal	n02947212	noun.artifact:long and narrow strip of water made for boats or for irrigation
/m/019qw9	35873	convertible	s00348537	adj.all:capable of being changed in substance as if by alchemy
/m/089v3	35735	zoo	n03745146	noun.artifact:the facility where wild animals are housed for exhibition
/m/07yr8h	35721	historic site	not exist	
/m/09l9f	35578	carnival	n00511555	noun.act:a festival marked by merrymaking and processions
/m/02mm_	35527	energy	n04836683	noun.attribute:enterprising or ambitious drive
/m/01nz0z	35495	bar	n02788689	noun.artifact:a rigid piece of metal or wood; usually used as a fastening or obstruction or weapon
/m/01nblt	35232	apartment	n02726305	noun.artifact:a suite of rooms usually on one floor of an apartment house
/m/014yck	35139	aircraft engine	n02687423	noun.artifact:the engine that powers and aircraft
/m/01lwf0	35098	alley	n02697759	noun.artifact:a narrow street with walls on both sides
/m/0hlzt	34928	deciduous	a00914104	adj.all:(of plants and shrubs) shedding foliage at the end of the growing season
/m/010jjr	34848	amusement park	n08494231	noun.location:a commercially operated park with stalls and shows for amusement
/m/01nd_n	34789	protest	n07210225	noun.communication:a formal and solemn declaration of objection
/m/04n7gmg	34774	senior citizen	n10376523	noun.person:an elderly person
/m/01jb4	34705	biome	n07941945	noun.group:a major biotic community characterized by the dominant forms of plant life and the prevailing climate
/m/02pd__z	34602	long hair	n05254393	noun.body:any of the cylindrical filaments characteristically growing from the epidermis of a mammal
/m/01d9ll	34318	astronomical object	not exist	
/m/0l5r	34144	daisy family	n11939491	noun.plant:any of numerous composite plants having flower heads with well-developed ray flowers usually arranged in a single whorl
/m/01bqwh	34136	mist	n11482706	noun.phenomenon:a thin fog with condensation near the ground
/m/011_f4	34111	string instrument	n02880546	noun.artifact:stringed instruments that are played with a bow
/m/05229	34065	musical ensemble	n08188235	noun.group:a group of musicians playing or singing together
/m/0gl2ny2	34057	football player	n10101634	noun.person:an athlete who plays American football
/m/02wtjj	33610	stone carving	n04326084	noun.artifact:building material consisting of a piece of rock hewn in a definite shape for a special purpose
/m/081hv	33582	wedding	n07452074	noun.event:the social event at which the ceremony of marriage is performed
/m/02mrp	33520	electronics	n06099269	noun.cognition:the branch of physics that deals with the emission and effects of electrons and with the use of electronic devices
/m/0191_7	33491	retail-store	not exist	
/m/0c02pp7	33217	athletics	n07456638	noun.event:a contest between athletes
/m/0gg8brk	33161	water bird	n01845132	noun.animal:freshwater aquatic bird
/m/09lbv	32980	drummer	n10036929	noun.person:someone who plays a drum
/m/02hnl	32972	drums	n03249569	noun.artifact:a musical percussion instrument; usually consists of a hollow cylinder with a membrane stretched across each end
/m/02dgv	32781	door	n03221720	noun.artifact:a swinging or sliding barrier that will close the entrance to a room or building or vehicle
/m/04shl0	32405	distilled beverage	not exist	
/m/03y_qy	32329	auto show	not exist	
/m/0ltfs	32138	bride	n09874618	noun.person:a woman who has recently been married
/m/0263lr1	32094	crop	n13085864	noun.plant:the yield from plants in a single growing season
/m/05_4_	32086	party	n08252602	noun.group:a group of people gathered together for pleasure
/m/03hs7k	32068	cycle sport	not exist	
/m/0ch_cf	31950	fish	n02512053	noun.animal:any of various mostly cold-blooded aquatic vertebrates usually having scales and breathing through gills
/m/04h5c	31923	locomotive	n03684823	noun.artifact:a wheeled vehicle consisting of a self-propelled engine that is used to draw trains along railway tracks
/m/04jph85	31526	street sign	n06794110	noun.communication:a sign visible from the street
/m/01sfb5	31499	underwater	s02472252	adj.all:beneath the surface of the water
/m/0k2n5	31177	daylighting	not exist	
/m/0vg8	30858	airline	n02690081	noun.artifact:a commercial enterprise that provides scheduled flights for passengers
/m/01p468	30767	cove	n09257761	noun.object:a small inlet
/m/0f85g	30762	basilica	n02801047	noun.artifact:a Roman building used for public administration
/m/027x7n	30674	physical fitness	n14546432	noun.state:good physical condition; being in shape or in condition
/m/01jfm_	30560	vehicle registration plate	not exist	
/m/0kpmf	30516	dog breed	not exist	
/m/08y7p8	30448	abdomen	n05556943	noun.body:the region of the body of a vertebrate between the thorax and the pelvis
/m/06h7j	30424	running	n14009481	noun.state:the state of being in operation
/m/04_sv	30270	motorcycle	n03790512	noun.artifact:a motor vehicle with two wheels and a strong frame
/m/02l5zk	29888	duathlon	not exist	
/m/01ww8y	29757	snack food	n07712382	noun.food:food for light meals or for eating between meals
/m/03cjrt	29753	highland	n09302616	noun.object:elevated (e.g., mountainous) land
/m/01vw0_	29550	grave	n03455033	noun.artifact:a place for the burial of a corpse (especially beneath the ground and marked by a tombstone)
/m/03h5wy	29544	channel	n06259898	noun.communication:a path over which electrical signals can pass
/m/0jffp	29472	dinner	n07575726	noun.food:the main meal of the day served in the evening or at midday
/m/07pbfj	29456	fish	n02512053	noun.animal:any of various mostly cold-blooded aquatic vertebrates usually having scales and breathing through gills
/m/0d_2m	29252	moths and butterflies	n02283201	noun.animal:typically crepuscular or nocturnal insect having a stout body and feathery or hairlike antennae
/m/02nnps	29115	relief	n07493280	noun.feeling:the feeling that comes when something burdensome is removed or reduced
/m/01bjv	29076	bus	n02924116	noun.artifact:a vehicle carrying many passengers; used for public transport
/m/047vmg8	29071	rim	n13902336	noun.shape:the shape of a raised edge of a more or less circular object
/m/0fx80y	29005	plucked string instruments	not exist	
/m/02qm2x	29003	icing	n13485270	noun.process:the formation of frost or ice on a surface
/m/015h_t	28933	beard	n05261566	noun.body:the hair growing on the lower part of a man's face
/m/0369ss	28926	city car	not exist	
/m/0404d	28893	jewellery	n03597469	noun.artifact:an adornment (as a bracelet or ring or necklace) made of precious metals and set with gems (or imitation gems)
/m/07r04	28818	truck	n04490091	noun.artifact:an automotive vehicle suitable for hauling
/m/08t0vy	28686	individual sports	not exist	
/m/01czv3	28557	fortification	n03385557	noun.artifact:defensive structure consisting of walls or mounds built around a stronghold to strengthen it
/m/016nsr	28305	marsh	n09347779	noun.object:low-lying wet land with grassy vegetation; usually is a transition zone between land and water
/m/04qgp	28277	liqueur	n07907943	noun.food:strong highly flavored sweet liquor usually drunk after a meal
/m/0jc_p	27804	orange	n07747607	noun.food:round yellow to orange fruit of any of several citrus trees
/m/01h_1n	27664	playground	n03963645	noun.artifact:yard consisting of an outdoor area for children's play
/m/02lts	27637	electricity	n11449907	noun.phenomenon:a physical phenomenon associated with stationary or moving electrons and protons
/m/0f45l	27444	steppe	n09445289	noun.object:extensive plain without trees (associated with eastern Russia and Siberia)
/m/0ctrp	27412	sport utility vehicle	n04285965	noun.artifact:a high-performance four-wheel drive car built on a truck chassis
/m/0d7s3w	27363	puppy	n01322604	noun.animal:a young dog
/m/0fq22vb	27297	exhibition	n00522145	noun.act:the act of exhibiting
/m/01cs_p	27120	marina	n03721590	noun.artifact:a fancy dock for small yachts and cabin cruisers
/m/020g49	27097	hardwood	n15100112	noun.substance:the wood of broad-leaved dicotyledonous trees (as distinguished from the wood of conifers)
/m/035y33	26970	official	a01632537	adj.all:having official authority or sanction
/m/01c6yl	26802	spire	n04312432	noun.artifact:a tall tower that forms the superstructure of a building (usually a church or temple) and that tapers to a point at the top
/m/01g50p	26683	railroad car	n02959942	noun.artifact:a wheeled vehicle adapted to the rails of railroad
/m/02s3y	26510	horse-like mammal	n01861778	noun.animal:any warm-blooded vertebrate having the skin more or less covered with hair; young are born alive except for the small subclass of monotremes and nourished with milk
/m/0d8lm	26417	string instrument	n02880546	noun.artifact:stringed instruments that are played with a bow
/m/0j24d_1	26401	personal computer hardware	n03493333	noun.artifact:(computer science) the mechanical, magnetic, electronic, and electrical components making up a computer system
/m/012ww9	26248	archaeological site	not exist	
/m/0ltv	26221	auto racing	n00449517	noun.act:the sport of racing automobiles
/m/01xsb3	26118	classic car	not exist	
/m/09rgp	25832	road bicycle	n02834778	noun.artifact:a wheeled vehicle that has two wheels and is moved by foot pedals
/m/07djv	25621	tradition	n05809745	noun.cognition:an inherited pattern of thought or action
/m/04g3r	25585	leisure	n15137676	noun.time:time available for ease and relaxation
/m/01s8fx	25485	news conference	n07144834	noun.communication:a conference at which press and tv reporters ask questions of a politician or other celebrity
/m/03qsdpk	25428	theatre	n04417809	noun.artifact:a building where theatrical performances or motion-picture shows can be presented
/m/03v7tf	25326	baseball field	n02780916	noun.artifact:the baseball playing field
/m/015y8h	25318	jet aircraft	n03595860	noun.artifact:an airplane powered by one or more jet engines
/m/06pg22	25193	snapshot	n04248607	noun.artifact:an informal photograph; usually made with a small hand-held camera
/m/037rzs	25174	headquarters	n03504723	noun.artifact:(usually plural) the office that serves as the administrative center of an enterprise
/m/01c7d3	25099	savanna	n08645847	noun.location:a flat grassland in tropical or subtropical regions
/m/016g8_	24945	tarmac	n14977188	noun.substance:a paving material of tar and broken stone; mixed in a factory and shaped during paving
/m/0d5gx	24703	castle	n03878066	noun.artifact:a large and stately mansion
/m/011yvr	24476	plantation	n13252513	noun.possession:an estate where cash crops are grown on a large scale (especially in tropical areas)
/m/0lf0n	24427	courtyard	n03120198	noun.artifact:an area wholly or partly surrounded by walls or buildings
/m/06bt6	24396	reptile	n01661091	noun.animal:any cold-blooded vertebrate of the class Reptilia including tortoises, turtles, snakes, lizards, alligators, crocodiles, and extinct forms
/m/09l65	24327	singer	n10599806	noun.person:a person who sings
/m/01pbjy	24215	military police	n08211290	noun.group:a military corps that enforces discipline and guards prisoners
/m/016nqt	24186	twig	n13163991	noun.plant:a small branch or division of a branch (especially a terminal division); usually applied to branches of the current or preceding year
/m/04dr76w	24185	bottle	n02876657	noun.artifact:a glass or plastic vessel used for storing drinks or other liquids; typically cylindrical without handles and with a narrow neck that can be plugged or capped
/m/017rtb	24115	panorama	n03884072	noun.artifact:a picture (or series of pictures) representing a continuous scene
/m/01ft8k	24086	shadow	n13984944	noun.state:shade within clear boundaries
/m/08863x	24061	bird's-eye view	n05933246	noun.cognition:the visual percept of a region
/m/07vwy6	24060	street art	not exist	
/m/06pj2k	23943	lip	n05305806	noun.body:either of two fleshy folds of tissue that surround the mouth and play a role in speaking
/m/079bkr	23940	mode of transport	n04096066	noun.artifact:an open way (generally public) for travel or transportation
/m/0hjzp	23821	kitten	n02122948	noun.animal:young domestic cat
/m/039l3v	23735	auditorium	n02758134	noun.artifact:the area of a theater or concert hall where the audience sits
/m/06gl1	23513	rapid	s00979697	adj.all:done or occurring in a brief period of time
/m/0by0z	23494	fjord	n09281104	noun.object:a long narrow inlet of the sea between steep cliffs; common in Norway
/m/047vlmn	23434	outerwear	n03859495	noun.artifact:clothing for use outdoors
/m/01599	23361	beer	n07886849	noun.food:a general name for alcoholic beverages made by fermenting a cereal (or mixture of cereals) flavored with hops
/m/02h66g5	23315	military person	not exist	
/m/01y8xw	23222	villa	n04535524	noun.artifact:detached or semidetached suburban house
/m/04hyxm	23057	classroom	n03038685	noun.artifact:a room in a school where lessons take place
/m/0bpm4bq	23006	bicycle racing	not exist	
/m/0p1c1	22999	port	n08633957	noun.location:a place (seaport or airport) where people and merchandise can enter or leave a country
/m/03ctrlg	22943	vendor	n10577284	noun.person:someone who promotes or exchanges goods or services for money
/m/039xj_	22917	ear	n05320899	noun.body:the sense organ for hearing and equilibrium
/m/026t6	22885	drum	n03249569	noun.artifact:a musical percussion instrument; usually consists of a hollow cylinder with a membrane stretched across each end
/m/0j2kx	22847	waterfall	n09475292	noun.object:a steep descent of the water of a river
/m/0h9mv	22841	tire	v00076114	verb.body:lose interest or become bored with something or somebody
/m/0410tth	22759	motorsport	not exist	
/m/0dhz0	22739	airliner	n02690373	noun.artifact:a commercial airplane that carries passengers
/m/012v4j	22621	hiking	n00288970	noun.act:a long walk usually for exercise or pleasure
/m/04rjz	22564	middle ages	n15259284	noun.time:the period of history between classical antiquity and the Italian Renaissance
/m/07_lq	22399	vegetarian food	not exist	
/m/05wgwh	22350	sweetness	n05716577	noun.cognition:the taste experience when sugar dissolves in the mouth
/m/02w3hl	22237	award	v02261888	verb.possession:give, especially as an honor or reward
/m/02fhdf	22158	water sport	n00441824	noun.act:sports that involve bodies of water
/m/0b_rs	22113	swimming pool	n04371225	noun.artifact:pool that provides a facility for swimming
/m/04ffcj	22104	lilac	n12310349	noun.plant:any of various plants of the genus Syringa having large panicles of usually fragrant flowers
/m/02wg8	22027	tackle	v01150164	verb.competition:seize and throw down an opponent player, who usually carries the ball
/m/07b9p1	22026	commemorative plaque	n02892201	noun.artifact:a memorial made of brass
/m/0fszt	22002	cake	n07628870	noun.food:baked goods made from or based on a mixture of flour, sugar, eggs, and fat
/m/016br2	21886	dome	n03220513	noun.artifact:a hemispherical roof
/m/0f5lx	21835	military aircraft	not exist	
/m/03vnt4	21794	mid-size car	not exist	
/m/05pd6	21697	orchestra	n08248157	noun.group:a musical organization consisting of a group of instrumentalists including string players
/m/04zhd	21574	mythology	n06147873	noun.cognition:the study of myths
/m/0py27	21554	train station	n04049098	noun.artifact:terminal where trains load or unload passengers or goods
/m/0g2z8	21553	fog	n11458314	noun.phenomenon:droplets of water vapor suspended in the air near the ground
/m/0btp2	21546	traffic	n08425303	noun.group:the aggregation of things (pedestrians or vehicles) coming and going in a particular locality during a specified period of time
/m/01g81	21546	blizzard	n11509570	noun.phenomenon:a storm with widespread snowfall accompanied by strong winds
/m/01cv4r	21485	temperate coniferous forest	not exist	
/m/0cb0xm	21413	passenger	n10403876	noun.person:a traveler riding in a vehicle (a boat or bus or car or plane or train etc) who is not operating it
/m/01lrl	21411	carnivoran	not exist	
/m/03hrb5	21352	racing bicycle	not exist	
/m/0jxy	21299	anime	n14766265	noun.substance:any of various resins or oleoresins
/m/03hr1p	21145	road cycling	n00451370	noun.act:the sport of traveling on a bicycle or motorcycle
/m/0ql23	21092	pollinator	n02161457	noun.animal:an insect that carries pollen from one flower to another
/m/0b4zhm	21064	nectar	n14846779	noun.substance:a sweet liquid secretion that is attractive to pollinators
/m/09qf5	20977	winter sport	not exist	
/m/01f5gx	20926	eating	n00838367	noun.act:the act of consuming food
/m/01d1dj	20882	coup茫漏	not exist	
/m/03vntj	20764	full-size car	not exist	
/m/09ddx	20555	duck	n01846331	noun.animal:small wild or domesticated web-footed broad-billed swimming bird usually having a depressed body and short legs
/m/0cyf8	20491	butterfly	n02274259	noun.animal:diurnal insect typically having a slender body with knobbed antennae and broad colorful wings
/m/03thgk	20464	silhouette	n08613345	noun.location:an outline of a solid object (as cast by its shadow)
/m/03y3sg	20217	boardwalk	n02858179	noun.artifact:a walkway made of wooden boards; usually at seaside
/m/03xxq7	20185	haze	n11465888	noun.phenomenon:atmospheric moisture or dust or smoke that causes reduced visibility
/m/040n1z	20169	off-roading	not exist	
/m/03k3r	20102	horse	n02374451	noun.animal:solid-hoofed herbivorous quadruped domesticated since prehistoric times
/m/042g2h	20094	old-growth forest	not exist	
/m/02p1xh	20054	marching	v01996735	verb.motion:march in a procession
/m/056ks2	20052	watercraft rowing	n00445351	noun.act:the act of rowing as a sport
/m/0bby24z	20047	moustache	n05262185	noun.body:an unshaved growth of hair on the upper lip
/m/051rmm	20026	steeple	n04312432	noun.artifact:a tall tower that forms the superstructure of a building (usually a church or temple) and that tapers to a point at the top
/m/0ds4250	20010	groom	n10148035	noun.person:a man participant in his own marriage ceremony
/m/0cnfpz	19923	road trip	n04096066	noun.artifact:an open way (generally public) for travel or transportation
/m/0hlzc	19879	evergreen	n13099833	noun.plant:a plant having foliage that persists and remains green throughout the year
/m/0fc1fy	19765	black hair	not exist	
/m/0ddnl	19754	ferry	n03329663	noun.artifact:a boat that transports people or vehicles across a body of water and operates on a regular schedule
/m/06rrc	19738	shoe	n04199027	noun.artifact:footwear shaped to fit the foot (below the ankle) with a flexible upper of leather or plastic and a sole and heel of heavier material
/m/083kb	19673	weapon	n04565375	noun.artifact:any instrument or instrumentality used in fighting or hunting
/m/02xl47d	19643	dog breed group	not exist	
/m/026z9	19584	disco	n07059626	noun.communication:popular dance music (especially in the late 1970s); melodic with a regular bass beat; intended mainly for dancing at discotheques
/m/0lyw6	19485	model car	not exist	
/m/04ztj	19443	marriage	n13963970	noun.state:the state of being a married couple voluntarily joined for life (or until divorce)
/m/0m931	19339	long-distance running	not exist	
/m/0kh8w	19297	canyon	n09233446	noun.object:a ravine formed by a river in an area with little rainfall
/m/06nwz	19270	seafood	n07776866	noun.food:edible fish (broadly including freshwater fish) or shellfish or roe etc
/m/0dwx7	19250	logo	n07272084	noun.communication:a company emblem or device
/m/037cyw	19185	siding	n04216106	noun.artifact:a short stretch of railroad track used to store rolling stock or enable trains on the same line to pass
/m/01n6fd	19146	shed	n04187547	noun.artifact:an outbuilding with a single story; used for shelter or storage
/m/020dwk	19141	passenger ship	n03896103	noun.artifact:a ship built to carry passengers
/m/01mqdt	19114	traffic sign	not exist	
/m/01cv98	18956	temperate broadleaf and mixed forest	not exist	
/m/0wfrc8w	18948	animal sports	not exist	
/m/0490jd	18907	art exhibition	n08407839	noun.group:an exhibition of art objects (paintings or statues)
/m/0bp_2p	18813	gown	n03450230	noun.artifact:a woman's dress, usually with a close-fitting bodice and a long flared skirt, often worn on formal occasions
/m/080dk2h	18742	red sky at morning	not exist	
/m/02mk9	18660	engine	n03287733	noun.artifact:motor that converts thermal energy to mechanical work
/m/0d2ww	18649	supermodel	n10676319	noun.person:a fashion model who has attained the status of a celebrity
/m/01kt56	18612	picnic	n07576438	noun.food:any informal meal eaten outside or on an excursion
/m/016x44	18578	spruce	n11624840	noun.plant:light soft moderately strong wood of spruce trees; used especially for timbers and millwork
/m/0hsrw	18578	sailboat	n04128499	noun.artifact:a small sailing vessel; usually with a single mast
/m/025s8bs	18531	shopping mall	n03965456	noun.artifact:mercantile establishment consisting of a carefully landscaped complex of shops representing leading merchandisers; usually includes restaurants and a convenient parking area; a modern version of the traditional marketplace
/m/01j04m	18500	thigh	n05562249	noun.body:the part of the leg between the hip and the knee
/m/01c_0l	18374	ducks, geese and swans	n01858441	noun.animal:stately heavy-bodied aquatic bird with very long neck and usually white plumage as adult
/m/04t7l	18276	metal	n14625458	noun.substance:any of several chemical elements that are usually shiny solids that conduct heat or electricity and can be formed into sheets etc.
/m/01xw9	18222	chinese food	not exist	
/m/0404y4	18216	soccer-specific stadium	n04295881	noun.artifact:a large structure for open-air sports or entertainments
/m/0jp31	18145	sail	v01846658	verb.motion:traverse or travel on (a body of water)
/m/0jzz1	18140	cattle-like mammal	n01861778	noun.animal:any warm-blooded vertebrate having the skin more or less covered with hair; young are born alive except for the small subclass of monotremes and nourished with milk
/m/0ggjrhd	18070	flower arranging	not exist	
/m/018kg	17924	baseball positions	n00722479	noun.act:(in team sports) the role assigned to an individual player
/m/06gjp9	17889	floral design	n03178782	noun.artifact:a decorative or artistic work
/m/0dnhy	17868	sidewalk	n04215402	noun.artifact:walk consisting of a paved area for pedestrians; usually beside a street or roadway
/m/02p4bv	17855	mudflat	not exist	
/m/025sn53	17828	motorcycling	n00451635	noun.act:riding a motorcycle
/m/01jypq	17773	reef	n09406793	noun.object:a submerged ridge of rock or coral near the surface of the water
/m/0335j	17731	controlled-access highway	n03519981	noun.artifact:a major road for any form of motor transport
/m/0blz9	17658	fence	n03327234	noun.artifact:a barrier that serves to enclose an area
/m/027zgtw	17464	bat-and-ball games	n00471613	noun.act:a ball game played with a bat and ball between two teams of nine players; teams take turns at bat trying to score runs
/m/0bq66hh	17459	surfing--equipment and supplies	not exist	
/m/037n8x	17440	touring car	n04459122	noun.artifact:large open car seating four with folding top
/m/02p0_xl	17439	waterfowl	n01845132	noun.animal:freshwater aquatic bird
/m/09qd1	17370	wedding reception	n08254876	noun.group:a reception for wedding guests held after the wedding
/m/02vk6x	17332	headstone	n03455488	noun.artifact:a stone that is used to mark a grave
/m/01xgsv	17327	dude	n09991026	noun.person:a man who is much concerned with his dress and appearance
/m/018xm	17288	ball	n02778669	noun.artifact:round object that is hit or thrown or kicked in games
/m/0j272k5	17143	eyewear	not exist	
/m/03hh2k	17115	grazing	n00841091	noun.act:the act of grazing
/m/04lbp	17042	leather	n14759722	noun.substance:an animal skin made smooth and flexible by removing the hair and then tanning
/m/07k3c	17025	tundra	n09463226	noun.object:a vast treeless plain in the Arctic regions where the subsoil is permanently frozen
/m/02yjc	16983	fighter aircraft	n03335030	noun.artifact:a high-speed military or naval airplane designed to destroy enemy aircraft in the air
/m/01phq4	16974	pier	n03933933	noun.artifact:a support for two adjacent bridge spans
/m/012c9l	16896	domestic short-haired cat	not exist	
/m/0284w	16889	desert	n08505573	noun.location:arid land with little or no vegetation
/m/018jz	16879	baseball	n02799071	noun.artifact:a ball used in playing baseball
/m/06dmh	16875	rose family	n12619306	noun.plant:a large family of dicotyledonous plants of order Rosales; have alternate leaves and five-petaled flowers with numerous stamens
/m/01kgp6	16872	winter storm	not exist	
/m/03kj4q	16841	watercourse	n09475179	noun.object:natural or artificial channel through which water flows
/m/0dw_m	16737	brunch	n07574923	noun.food:combination breakfast and lunch; usually served in late morning
/m/03wvy	16728	infantry	n08390157	noun.group:an army unit consisting of soldiers who fight on foot
/m/06z4ng	16719	piste	n03948347	noun.artifact:a flat rectangular area for fencing bouts
/m/019p5q	16709	gentleman	n10127273	noun.person:a man of refinement
/m/03hrn8	16686	cyclo-cross	not exist	
/m/011lx	16638	acrylic paint	n02677136	noun.artifact:used especially by artists
/m/0csh5	16602	cumulus	n09261960	noun.object:a globular cloud
/m/0sgh53y	16541	selfie	not exist	
/m/03txxp	16508	subcompact car	n04347119	noun.artifact:a car smaller than a compact car
/m/09738	16358	arctic	s02444475	adj.all:of or relating to the Arctic
/m/017ftj	16345	sunglasses	n04356056	noun.artifact:spectacles that are darkened or polarized to protect the eyes from the glare of the sun
/m/0gjbg72	16323	shelf	n04190052	noun.artifact:a support that consists of a horizontal surface for holding objects
/m/05y1k_	16219	shack	n03547054	noun.artifact:small crude shelter used as a dwelling
/m/018vs	16144	bass guitar	n02804123	noun.artifact:the guitar with six strings that has the lowest pitch
/m/03rnh	16135	industry	n00923444	noun.act:the organized action of making of goods and services for sale
/m/03mp1	16056	membrane-winged insect	n02159955	noun.animal:small air-breathing arthropod
/m/06wrt	16026	sailing	n00313806	noun.act:riding in a sailboat
/m/03hfn0	15955	backpacking	v01926031	verb.motion:hike with a backpack
/m/02k_k3t	15937	ford	n10974592	noun.person:United States manufacturer of automobiles who pioneered mass production (1863-1947)
/m/0j2hg	15886	botanical garden	n02733075	noun.artifact:a facility where trees and shrubs are cultivated for exhibition
/m/0hhdb	15869	shopping	n00081836	noun.act:searching for or buying goods or services
/m/03931h	15842	stele	n04313628	noun.artifact:an ancient upright stone slab bearing markings
/m/014y4n	15840	paddle	n03873699	noun.artifact:a blade of a paddle wheel or water wheel
/m/02d46y	15838	cap	n02954340	noun.artifact:a tight-fitting headdress
/m/04sk75	15809	figure drawing	not exist	
/m/03hs6w	15788	cyclo-cross bicycle	not exist	
/m/0bt_c3	15748	book	n06410904	noun.communication:a written work or composition that has been published (printed on pages bound together)
/m/01h80k	15741	muscle car	not exist	
/m/01__sk	15737	brickwork	n02898369	noun.artifact:masonry done with bricks and mortar
/m/01kv7h	15701	midnight	n15168185	noun.time:12 o'clock at night; the middle of the night
/m/0hlhl	15696	moth	n02283201	noun.animal:typically crepuscular or nocturnal insect having a stout body and feathery or hairlike antennae
/m/0641k	15642	paper	n14974264	noun.substance:a material made of cellulose pulp derived mainly from wood or rags or certain grasses
/m/050h26	15522	drinkware	not exist	
/m/0h36z	15494	cemetery	n08521623	noun.location:a tract of land used for burials
/m/03b6_4	15336	steering wheel	n04313503	noun.artifact:a handwheel that is used for steering
/m/055sg	15298	militia	n08390511	noun.group:civilians trained as soldiers but not part of the regular army
/m/037p5b	15277	cheek	n05602835	noun.body:either side of the face below the eyes
/m/050k8	15264	mobile phone	n02992529	noun.artifact:a hand-held mobile radiotelephone for use in an area divided into small sections, each with its own short-range transmitter/receiver
/m/0h8pb3l	15238	automotive tire	n04440749	noun.artifact:hoop that covers a wheel
/m/05npqn	15187	theatre	n04417809	noun.artifact:a building where theatrical performances or motion-picture shows can be presented
/m/017h86	15152	action figure	n04835950	noun.attribute:the trait of being active and energetic and forceful
/m/053f5	15130	mountaineering	n00325785	noun.act:the activity of climbing a mountain
/m/01pxgq	15115	romance	n13931436	noun.state:a relationship between two lovers
/m/01xmqj	15103	figurine	n03336459	noun.artifact:a small carved or molded figure
/m/0464z4	15070	pack animal	n01317391	noun.animal:an animal (such as a mule or burro or horse) used to carry loads
/m/080sjd	14980	farmhouse	n03322836	noun.artifact:house for a farmer and family
/m/06y_bg	14931	hindu temple	not exist	
/m/0199b0	14893	safari	n00309906	noun.act:an overland journey by hunters (especially in Africa)
/m/02_41	14886	fire	n07302836	noun.event:the event of something burning (often destructive)
/m/09gg3	14830	violet	n12387839	noun.plant:any of numerous low-growing violas with small flowers
/m/0d4vn	14815	hall	n03479952	noun.artifact:an interior passage or corridor onto which rooms open
/m/013s93	14785	t-shirt	n03595614	noun.artifact:a close-fitting pullover shirt
/m/01vnb	14707	comic book	n06596364	noun.communication:a magazine devoted to comic strips
/m/01lynh	14591	stairs	n04314914	noun.artifact:support consisting of a place to rest the foot while ascending or descending a stairway
/m/06n0gv	14572	art model	not exist	
/m/021w6f	14553	tile	n04435180	noun.artifact:a flat thin rectangular slab (as of fired clay or rubber or linoleum) used to cover surfaces
/m/017rnr	14523	amusement ride	n04088797	noun.artifact:a mechanical device that you ride for amusement or excitement
/m/02prwx	14474	bazaar	n02813544	noun.artifact:a shop where a variety of goods are sold
/m/0hsrd	14429	sailing ship	n04128837	noun.artifact:a vessel that is powered by the wind; often having several masts
/m/01_bhs	14383	fast food	n07560193	noun.food:inexpensive food (hamburgers or chicken or milkshakes) prepared and served quickly
/m/01rh7y	14379	scale model	not exist	
/m/03qwvw	14359	moonlight	n11484975	noun.phenomenon:the light of the Moon
/m/0g6b5	14291	fireworks	n03348454	noun.artifact:(usually plural) a device with an explosive that burns at a low rate and with colored flames; can be used to illuminate areas or send signals etc.
/m/0dvg9	14275	ancient roman architecture	not exist	
/m/01jnzj	14241	construction	n00911048	noun.act:the act of constructing something
/m/04gvhhy	14239	aeolian landform	not exist	
/m/0539n0	14237	compact sport utility vehicle	not exist	
/m/081qc	14223	wine	n07891726	noun.food:fermented juice (of grapes especially)
/m/03cg49	14206	christmas lights	not exist	
/m/02gx17	14143	construction equipment	not exist	
/m/0d38m	14079	marathon	n07460546	noun.event:a footrace of 26 miles 385 yards
/m/0hl08	14034	tropics	n08665281	noun.location:the part of the Earth's surface between the Tropic of Cancer and the Tropic of Capricorn; characterized by a hot climate
/m/012shk	13998	seabird	n02021795	noun.animal:a bird that frequents coastal waters and the open ocean: gulls; pelicans; gannets; cormorants; albatrosses; petrels; etc.
